review_priority,action_today,customer_market,go_no_go_score,recommendation,pursuit_type,drop_reason,risk_flags,title,department,sub_tier,office,full_parent_path_name,posted_date,response_deadline,days_until_deadline,clean_naics,naics_code,classification_code,notice_type,base_type,search_name,search_keyword,search_naics,search_ptype,query_hits,ui_link,score_rationale,description,source,notice_id,solicitation_number,archive_type,active,first_seen,last_seen,days_until_deadline_sort,review_priority_sort
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 332919,Check set-aside status / prime eligibility | Likely goods/supply opportunity | Scope may not be A/E or engineering services,"COUPLING ASSEMBLY,H",,,,"DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION PHILADELPHIA.DLA AVIATION AT PHILADELPHIA, PA",2026-05-22,2026-06-08T16:30:00-04:00,17.0,332919,332919,4730,Solicitation,Solicitation,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,DOE A-E - Solicitation | DOE Environmental Consulting - Solicitation | NNSA Engineering Services - Solicitation,https://sam.gov/workspace/contract/opp/d23c1e1b8de549c5ba8aae49434cdc06/view,Likely goods/manufacturing/retail NAICS: 332919 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Small business/team potential: 8a | Workable deadline: 17 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d23c1e1b8de549c5ba8aae49434cdc06,SAM.gov,d23c1e1b8de549c5ba8aae49434cdc06,SPRPA126QRB71,auto15,Yes,2026-05-22,2026-05-22,17.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 331420,Likely goods/supply opportunity | Scope may not be A/E or engineering services,"PIPE,METALLIC",,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,2026-05-22,2026-06-08T16:30:00-04:00,17.0,331420,331420,4710,Solicitation,Solicitation,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,DOE A-E - Solicitation | DOE Environmental Consulting - Solicitation | NNSA Engineering Services - Solicitation,https://sam.gov/workspace/contract/opp/bc1dec9873af4be3887caa0dec5cca72/view,Likely goods/manufacturing/retail NAICS: 331420 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Workable deadline: 17 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=bc1dec9873af4be3887caa0dec5cca72,SAM.gov,bc1dec9873af4be3887caa0dec5cca72,N0010426QFE21,auto15,Yes,2026-05-22,2026-05-22,17.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Likely goods/supplies/equipment: pump,Check set-aside status / prime eligibility | Contains goods/supplies/equipment language | Likely goods/supply opportunity | Scope may not be A/E or engineering services,"PUMP,RECIPG",,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,2026-05-22,2026-06-08T16:30:00-04:00,17.0,333998,333998,99,Solicitation,Solicitation,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,DOE A-E - Solicitation | DOE Environmental Consulting - Solicitation | NNSA Engineering Services - Solicitation,https://sam.gov/workspace/contract/opp/ee75d1a740de4d08ab7edb2453db60b4/view,Likely goods/manufacturing/retail NAICS: 333998 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Small business/team potential: 8a | Bad-fit goods/supply terms: pump | Workable deadline: 17 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ee75d1a740de4d08ab7edb2453db60b4,SAM.gov,ee75d1a740de4d08ab7edb2453db60b4,N0010426QSD10,auto15,Yes,2026-05-22,2026-05-22,17.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 333613,Likely goods/supply opportunity | Scope may not be A/E or engineering services,"SHAFT,SHOULDERED",,,,"DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION PHILADELPHIA.DLA AVIATION AT PHILADELPHIA, PA",2026-05-22,2026-06-08T16:30:00-04:00,17.0,333613,333613,3040,Solicitation,Solicitation,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,DOE A-E - Solicitation | DOE Environmental Consulting - Solicitation | NNSA Engineering Services - Solicitation,https://sam.gov/workspace/contract/opp/fc06a1bb352e4c988f0797913d1849a4/view,Likely goods/manufacturing/retail NAICS: 333613 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Workable deadline: 17 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fc06a1bb352e4c988f0797913d1849a4,SAM.gov,fc06a1bb352e4c988f0797913d1849a4,SPRPA126QRB59,auto15,Yes,2026-05-22,2026-05-22,17.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Early Capture / Sources Sought,Non-target NAICS: 336412,Likely goods/supply opportunity | Scope may not be A/E or engineering services,"Spares Procurement of F100 Seal, Metallic, Aircraft. NSN: 2840-00-343-8336NZ",,,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE SUSTAINMENT CENTER.FA8121  AFSC PZAAA,2026-05-22,2026-06-08T15:00:00-05:00,17.0,336412,336412,2840,Sources Sought,Sources Sought,Hanford Engineering Services,Hanford,541330,r,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services,https://sam.gov/workspace/contract/opp/c9d312559b09495ea79d0070d9f05fdf/view,Likely goods/manufacturing/retail NAICS: 336412 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Sources sought/RFI is useful for shaping | Workable deadline: 17 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=c9d312559b09495ea79d0070d9f05fdf,SAM.gov,c9d312559b09495ea79d0070d9f05fdf,FD20302500260,auto15,Yes,2026-05-22,2026-05-22,17.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 336413,Likely goods/supply opportunity | Scope may not be A/E or engineering services,YOKE SUB-ASSEMBLY,,,,"DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION PHILADELPHIA.DLA AVIATION AT PHILADELPHIA, PA",2026-05-22,2026-06-08T16:30:00-04:00,17.0,336413,336413,1680,Solicitation,Solicitation,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,DOE A-E - Solicitation | DOE Environmental Consulting - Solicitation | NNSA Engineering Services - Solicitation,https://sam.gov/workspace/contract/opp/ac0af3fb45174d0b9f56cc16554b01ff/view,Likely goods/manufacturing/retail NAICS: 336413 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Workable deadline: 17 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ac0af3fb45174d0b9f56cc16554b01ff,SAM.gov,ac0af3fb45174d0b9f56cc16554b01ff,SPRPA126QRB74,auto15,Yes,2026-05-22,2026-05-22,17.0,5
5 - Drop,No action,Other Federal,0,No-Go,Early Capture / Sources Sought,No strong A/E or engineering-services language,Missing NAICS | Scope may not be A/E or engineering services,Financial Reporting System,,,,THE LEGISLATIVE BRANCH.UNITED STATES CAPITOL POLICE.US CAPITOL POLICE - OFFICE OF ACQUISITION MANAGEMENT,2026-05-21,2026-06-08T14:00:00-04:00,17.0,,,,Sources Sought,Sources Sought,Hanford Engineering Services,Hanford,541330,r,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services,https://sam.gov/workspace/contract/opp/ff6e9d58486542879c12695a2fdf9595/view,Missing NAICS | No strong A/E-engineering language detected | Non-DOE market classification: Other Federal | Sources sought/RFI is useful for shaping | Workable deadline: 17 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ff6e9d58486542879c12695a2fdf9595,SAM.gov,ff6e9d58486542879c12695a2fdf9595,023102,auto15,Yes,2026-05-22,2026-05-22,17.0,5
5 - Drop,Drop unless manually confirmed,Other Federal,0,No-Go,Active Solicitation,Likely goods/supplies/equipment: generator,Contains goods/supplies/equipment language | NAICS does not clearly match A/E services | Scope may not be A/E or engineering services,19UZ8026Q0018 Power Generators maintenance services for the U.S. Embassy Tashkent.,,,,"STATE, DEPARTMENT OF.STATE, DEPARTMENT OF.US EMBASSY TASHKENT",2026-05-19,2026-06-08T12:00:00+05:00,17.0,811310,811310,6115,Combined Synopsis/Solicitation,Combined Synopsis/Solicitation,,,,,Department of Energy architect engineer | Department of Energy engineering services,https://sam.gov/workspace/contract/opp/ff54ee27e1b94a52b929f95a213e303c/view,Non-target NAICS: 811310 | No strong A/E-engineering language detected | Non-DOE market classification: Other Federal | Discipline/capability fit: power | Active solicitation | Bad-fit goods/supply terms: generator | Workable deadline: 17 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ff54ee27e1b94a52b929f95a213e303c,SAM.gov,ff54ee27e1b94a52b929f95a213e303c,19UZ8026Q0018,autocustom,Yes,2026-05-19,2026-05-22,17.0,5
5 - Drop,No action,DoD / Defense Infrastructure,0,No-Go,Early Capture / Sources Sought,Non-target NAICS: 541511,NAICS does not clearly match A/E services | Scope may not be A/E or engineering services,Sources Sought - Resource Enterprise Services (RES),,,,DEPT OF DEFENSE.WASHINGTON HEADQUARTERS SERVICES (WHS).WASHINGTON HEADQUARTERS SERVICES,2026-05-21,2026-06-09T10:00:00-04:00,18.0,541511,541511,DA01,Sources Sought,Sources Sought,Hanford Engineering Services,Hanford,541330,r,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services,https://sam.gov/workspace/contract/opp/e9cdd2016e9c4801bf363b69aad68e59/view,Non-target NAICS: 541511 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Early capture indicator: sources sought | Sources sought/RFI is useful for shaping | Workable deadline: 18 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e9cdd2016e9c4801bf363b69aad68e59,SAM.gov,e9cdd2016e9c4801bf363b69aad68e59,RS111920251529,auto15,Yes,2026-05-22,2026-05-22,18.0,5
5 - Drop,No action,Other Federal,0,No-Go,Early Capture / Sources Sought,No strong A/E or engineering-services language,Missing NAICS | Scope may not be A/E or engineering services,National Implementation of the CAHPS Hospice Survey,,,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF.CENTERS FOR MEDICARE AND MEDICAID SERVICES.OFC OF ACQUISITION AND GRANTS MGMT",2026-05-22,2026-06-10T11:00:00-04:00,19.0,,,,Sources Sought,Sources Sought,Hanford Engineering Services,Hanford,541330,r,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services,https://sam.gov/workspace/contract/opp/e745d8f0885946fcbbc47d4230ee3b9c/view,Missing NAICS | No strong A/E-engineering language detected | Non-DOE market classification: Other Federal | Discipline/capability fit: survey | Sources sought/RFI is useful for shaping | Workable deadline: 19 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e745d8f0885946fcbbc47d4230ee3b9c,SAM.gov,e745d8f0885946fcbbc47d4230ee3b9c,270082,auto15,Yes,2026-05-22,2026-05-22,19.0,5
5 - Drop,Drop unless manually confirmed,Other Federal,0,No-Go,Active Solicitation,Likely construction-only: repair,Likely goods/supply opportunity | May be construction-only rather than A/E services | Scope may not be A/E or engineering services,"SAP - Annual PM, calibrations, and repairs of chas",,,,"ENVIRONMENTAL PROTECTION AGENCY.ENVIRONMENTAL PROTECTION AGENCY.LAB - ANN ARBOR, MI - CO OFFICE",2026-05-22,2026-06-10T15:00:00-04:00,19.0,334519,334519,J052,Solicitation,Solicitation,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,DOE A-E - Solicitation | DOE Environmental Consulting - Solicitation | NNSA Engineering Services - Solicitation,https://sam.gov/workspace/contract/opp/b3d559c86a2e430eb259916eaa90ba64/view,Likely goods/manufacturing/retail NAICS: 334519 | No strong A/E-engineering language detected | Non-DOE market classification: Other Federal | Discipline/capability fit: environmental | Active solicitation | Construction-only risk terms: repair | Workable deadline: 19 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=b3d559c86a2e430eb259916eaa90ba64,SAM.gov,b3d559c86a2e430eb259916eaa90ba64,68HE0M26Q0013,autocustom,Yes,2026-05-22,2026-05-22,19.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Likely goods/supplies/equipment: valve,Contains goods/supplies/equipment language | Likely goods/supply opportunity | Scope may not be A/E or engineering services,"48--VALVE,DIRECTIONAL O",,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS PHILADELPHIA.NAVSUP WEAPON SYSTEMS SUPPORT,2026-05-22,2026-06-12T14:00:00-04:00,21.0,332919,332919,4820,Solicitation,Solicitation,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,DOE A-E - Solicitation | DOE Environmental Consulting - Solicitation | NNSA Engineering Services - Solicitation,https://sam.gov/workspace/contract/opp/e8f12891d07f40ea8344a27d5fd5661e/view,Likely goods/manufacturing/retail NAICS: 332919 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Bad-fit goods/supply terms: valve | Workable deadline: 21 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e8f12891d07f40ea8344a27d5fd5661e,SAM.gov,e8f12891d07f40ea8344a27d5fd5661e,N0038325RC240,auto15,Yes,2026-05-22,2026-05-22,21.0,5
5 - Drop,No action,Other Federal,0,No-Go,Early Capture / Sources Sought,Non-target NAICS: 541512,Check set-aside status / prime eligibility | NAICS does not clearly match A/E services | Scope may not be A/E or engineering services,Commercial Off-the-Shelf Computer Aided Dispatch System,,,,"HOMELAND SECURITY, DEPARTMENT OF.US COAST GUARD.HQ CONTRACT OPERATIONS (CG-912)(000",2026-05-22,2026-06-12T15:00:00-04:00,21.0,541512,541512,,Sources Sought,Sources Sought,Hanford Engineering Services,Hanford,541330,r,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services,https://sam.gov/workspace/contract/opp/476008224e0b4f08ac087807c7395450/view,Non-target NAICS: 541512 | No strong A/E-engineering language detected | Non-DOE market classification: Other Federal | Sources sought/RFI is useful for shaping | Small business/team potential: 8a | Workable deadline: 21 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=476008224e0b4f08ac087807c7395450,SAM.gov,476008224e0b4f08ac087807c7395450,70Z02326R74110003,auto15,Yes,2026-05-22,2026-05-22,21.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 333998,Likely goods/supply opportunity | Scope may not be A/E or engineering services,DC HIPOT 80KV 10MA,,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA MARITIME.DLA MARITIME MECHANICSBURG.SPRMM1 DLA MECHANICSBURG,2026-05-22,2026-06-12T16:30:00-04:00,21.0,333998,333998,99,Solicitation,Solicitation,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,DOE A-E - Solicitation | DOE Environmental Consulting - Solicitation | NNSA Engineering Services - Solicitation,https://sam.gov/workspace/contract/opp/fce4f184e5de49d1b893aa5e6c418d49/view,Likely goods/manufacturing/retail NAICS: 333998 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Workable deadline: 21 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fce4f184e5de49d1b893aa5e6c418d49,SAM.gov,fce4f184e5de49d1b893aa5e6c418d49,SPRMM126QHC97,auto15,Yes,2026-05-22,2026-05-22,21.0,5
